id,created_at,text,rt_count,fav_count,english
1209590405269868545,2019-12-24 21:43:20+00:00,"Merry Christmas!  A heartfelt thank you to all those working or serving their country this Christmas, whether it's our amazing volunteer firefighters and emergency services workers, our Defence Force personnel overseas, or those helping those less fortunate in their communities. https://t.co/H5GqwqMEfC",365,3552,"Merry Christmas!  A heartfelt thank you to all those working or serving their country this Christmas, whether it's our amazing volunteer firefighters and emergency services workers, our Defence Force personnel overseas, or those helping those less fortunate in their communities. https://t.co/H5GqwqMEfC "
1209386452162793472,2019-12-24 08:12:54+00:00,Once again the great spirit of the community in defiance of the disaster that has struck them &amp; the way they’re helping each other get through is inspirational.  Thanks to all the fireys &amp; volunteers for their service &amp; to their families for supporting them. https://t.co/ztzzweWrfL,83,829,Once again the great spirit of the community in defiance of the disaster that has struck them &amp; the way they’re helping each other get through is inspirational.  Thanks to all the fireys &amp; volunteers for their service &amp; to their families for supporting them. https://t.co/ztzzweWrfL 
1209322137753796611,2019-12-24 03:57:20+00:00,"All government employees fighting this season’s devastating bushfires will have their paid volunteer leave boosted. They’ll be entitled to at least 20 working days paid leave, with more provided as and when needed. https://t.co/omOJDxjBn3",125,924,"All government employees fighting this season’s devastating bushfires will have their paid volunteer leave boosted. They’ll be entitled to at least 20 working days paid leave, with more provided as and when needed. https://t.co/omOJDxjBn3 "
1209245828230959106,2019-12-23 22:54:06+00:00,"Indeed, as Jacqui joked with me yesterday, I’m not her PM, because she’s British, Boris Johnson is. But with local MP Andrew Gee, we made a decent pitch for her to become an Aussie yesterday. She &amp; the other RFS volunteers have been doing an incredible job battling these blazes. https://t.co/28z3c4bTMG",292,2279,"Indeed, as Jacqui joked with me yesterday, I’m not her PM, because she’s British, Boris Johnson is. But with local MP Andrew Gee, we made a decent pitch for her to become an Aussie yesterday. She &amp; the other RFS volunteers have been doing an incredible job battling these blazes. https://t.co/28z3c4bTMG "
1208646055438323713,2019-12-22 07:10:49+00:00,"Thanks @realDonaldTrump &amp; @JustinTrudeau for the 44 firefighters you’ve sent to Australia in our time of need. Australia, the US &amp; Canada are great mates &amp; have always stood by each other when it counted like our ANZAC cousins in NZ who are also helping us - thanks @jacindaardern https://t.co/O06OJjGoVL",419,3371,"Thanks @realDonaldTrump &amp; @JustinTrudeau for the 44 firefighters you’ve sent to Australia in our time of need. Australia, the US &amp; Canada are great mates &amp; have always stood by each other when it counted like our ANZAC cousins in NZ who are also helping us - thanks @jacindaardern https://t.co/O06OJjGoVL "
1208617336665542656,2019-12-22 05:16:42+00:00,"Today I visited the Picton community in NSW to offer my support to some of the families who’ve lost everything in these terrible bushfires. It’s days like these when you see the best of Australia - friendship, neighbours looking after each other, simple kindnesses being extended. https://t.co/4rngBvHmOw",160,1378,"Today I visited the Picton community in NSW to offer my support to some of the families who’ve lost everything in these terrible bushfires. It’s days like these when you see the best of Australia - friendship, neighbours looking after each other, simple kindnesses being extended. https://t.co/4rngBvHmOw "
1206344759112945664,2019-12-15 22:46:18+00:00,"Today marks a week since the tragedy on Whakaari/White Island in NZ, which so far has claimed 19 lives, including 10 Australians, and left many others with horrific injuries.",63,396,"Today marks a week since the tragedy on Whakaari/White Island in NZ, which so far has claimed 19 lives, including 10 Australians, and left many others with horrific injuries. "
1205360926691512320,2019-12-13 05:36:54+00:00,Congratulations @BorisJohnson on a resounding victory and being returned as UK PM. Looking forward to the stability this brings and a new deal for Oz with the UK. Say g’day to the quiet Britons for us. https://t.co/1SDQPIhNFZ,1610,8654,Congratulations @BorisJohnson on a resounding victory and being returned as UK PM. Looking forward to the stability this brings and a new deal for Oz with the UK. Say g’day to the quiet Britons for us. https://t.co/1SDQPIhNFZ 
1204866282220187649,2019-12-11 20:51:21+00:00,"#BREAKING: Aerial firefighting efforts will get another $11m boost from the Federal Government today, to help combat these terrible #bushfires. This is on top of the $15 million already provided each year. https://t.co/9m4IS4EWqd",266,1334,"#BREAKING: Aerial firefighting efforts will get another $11m boost from the Federal Government today, to help combat these terrible #bushfires. This is on top of the $15 million already provided each year. https://t.co/9m4IS4EWqd "
1204659882395201536,2019-12-11 07:11:12+00:00,Our hearts go out to those caught up in the Whakaari/White Island volcano tragedy. Today we activated a repatriation plan to bring a number of the Australians injured home for specialist medical care ⬇️ https://t.co/FJbEmM5kTT,55,419,Our hearts go out to those caught up in the Whakaari/White Island volcano tragedy. Today we activated a repatriation plan to bring a number of the Australians injured home for specialist medical care ⬇️ https://t.co/FJbEmM5kTT 
1204016097034305536,2019-12-09 12:33:01+00:00,The latest on the volcano eruption on Whakaari/White Island in NZ ⬇ https://t.co/umcHb56ubW,74,290,The latest on the volcano eruption on Whakaari/White Island in NZ ⬇ https://t.co/umcHb56ubW 
1203932820961284096,2019-12-09 07:02:07+00:00,A terrible tragedy is unfolding in NZ after the volcano eruption on Whakaari/White Island. Australians have been caught up in this terrible event and we are working to determine their wellbeing.,156,744,A terrible tragedy is unfolding in NZ after the volcano eruption on Whakaari/White Island. Australians have been caught up in this terrible event and we are working to determine their wellbeing. 
1203557210791395329,2019-12-08 06:09:34+00:00,Our firefighters battling the bushfires are truly amazing. Today I visited the @NSWRFS in Wilberforce to say thanks for everything they’re doing and to get the latest update from @RFSCommissioner Shane Fitzsimmons on the fires. https://t.co/LOwehDSmMH,101,717,Our firefighters battling the bushfires are truly amazing. Today I visited the @NSWRFS in Wilberforce to say thanks for everything they’re doing and to get the latest update from @RFSCommissioner Shane Fitzsimmons on the fires. https://t.co/LOwehDSmMH 
1202473231208173568,2019-12-05 06:22:13+00:00,"Today on International Volunteer Day, we say a heartfelt thank you to all the amazing volunteers who help make Australia the best place in the world to live. https://t.co/02J0zUbRxb",123,924,"Today on International Volunteer Day, we say a heartfelt thank you to all the amazing volunteers who help make Australia the best place in the world to live. https://t.co/02J0zUbRxb "
1202395489037103104,2019-12-05 01:13:18+00:00,"We're putting the needs of Australians at the centre of Government, ensuring access to simple &amp; reliable services. That’s why I've announced major changes to the Public Service today, including reducing the number of government departments from 18 to 14. https://t.co/irWtWnd2VN",67,437,"We're putting the needs of Australians at the centre of Government, ensuring access to simple &amp; reliable services. That’s why I've announced major changes to the Public Service today, including reducing the number of government departments from 18 to 14. https://t.co/irWtWnd2VN "
1202326201882169344,2019-12-04 20:37:59+00:00,Great to meet these Enterprising Girls yesterday and hear their innovative ideas and pitches. We’re funding the Academy of Enterprising Girls to support and bolster their entrepreneurial spirit. https://t.co/tYdwOvPikM https://t.co/BE0PTegApt,27,169,Great to meet these Enterprising Girls yesterday and hear their innovative ideas and pitches. We’re funding the Academy of Enterprising Girls to support and bolster their entrepreneurial spirit. https://t.co/tYdwOvPikM https://t.co/BE0PTegApt 
