id,created_at,text,rt_count,fav_count
1441300240452050951,2021-09-24 07:15:30+00:00,外務大臣時代から、パリ協定調印など、地球温暖化問題に取り組んできました。2050年カーボンニュートラルの目標を共有します。具体策の１つは家庭の省エネ。実は産業分野と同等の削減可能性があります。断熱、省エネのリフォーム支援など、環境にも経済にも良い政策を実施します。#SDGs https://t.co/dorZK7CX49,116,606
1441268126323068928,2021-09-24 05:07:53+00:00,いつもは櫛で整えていますが、おすすめがあれば教えてください。 https://t.co/g3sRTs145A,110,819
1441221328720175104,2021-09-24 02:01:56+00:00,政府と党は車の両輪であり、どちらが上だという話ではありません。政府だけでやっていては官僚主導になりかねません。そこに国民の声を反映するのが党の役割であり、私は政調会長時代、部会の機能強化を進めました。「政高党低」でなく「政高党高」を目指し改革を進めます。https://t.co/x73ukYGVJw,519,2594
1441191794285236228,2021-09-24 00:04:34+00:00,本日18：00〜「国民の声に応える政策討論会②」です。外交、安全保障、環境、エネルギーについて、どんな質問をいただけるのか楽しみにしています。  先日のライブ配信もぜひご覧ください。 【#岸田BOX 特別編】日本どう守る！岸田、中谷、林、防衛大臣経験者が激論 https://t.co/XpBvfAAzlF https://t.co/AQaJp2ZG4X,92,405
1441036369493565443,2021-09-23 13:46:58+00:00,#自民党総裁選「国民の声に応える政策討論会」に参加しました。 質問者はリモートで集まった皆さん。私は「デジタル田園都市構想」を掲げていますが、デジタルの力で全世界から意見交換ができたことについて、この取り組みをさらに前に進めて行くべきだと改めて感じました。 明日も討論会、頑張ります! https://t.co/nd4E3GMztJ,119,855
1440963144860385280,2021-09-23 08:56:00+00:00,DMが役に立って何よりです。#チーム岸田 最年少メンバーかもしれませんね。心強い応援です。 子どもたちの笑顔があふれる日本、未来に希望が持てる日本を実現するために、おじさん頑張ります。 https://t.co/EydSTzqqXB,151,1089
1440949461153243138,2021-09-23 08:01:37+00:00,Withコロナ時代に社会経済活動を回していくためには、ワクチンパスポートとPCR検査無料化・拡充、簡易な検査手法の普及が必要です。ご指摘の点については、検査体制を迅速化し、「陰性証明」をワクチンパスポートとセットにすることで、未接種者の方への配慮も行ってまいります。 https://t.co/VXiSYkMOt4,313,1032
1440937796852584448,2021-09-23 07:15:16+00:00,行政全体のデジタル化を強力に推進していくことで、例えば子どもの予防接種の日程管理や予約、接種記録の管理などがスマートフォンで出来る未来が見えてきています。平時の利便性向上や、現在のコロナ禍のような有事における支援についても、デジタル庁の活躍が期待されています。 https://t.co/7FqWfCbmhk,101,537
1440922627930009600,2021-09-23 06:15:00+00:00,根本匠さん @t_nemoto_office と一緒に福島の現状をお伺いしました。福島をはじめ東北には魅力ある観光資源がたくさんあります。大きなダメージを受けた観光業を丁寧に支援します。また、東北はコメの主産地です。コロナ禍による米価下落を政策総動員で食い止め、輸出拡大や国産消費拡大を図ります。 https://t.co/Ejn3CggOIU,104,532
1440899705102163969,2021-09-23 04:43:54+00:00,私は自民党を改革し、国民とともに歩むリーダーとして、寛容で丁寧な政治を必ず実現します。岸田文雄を新しい自民党総裁へ。お力をお貸しください！  ❤️‍🔥岸田文雄を応援する❤️‍🔥 📱https://t.co/DRWae1LiPc  📢動画や画像を簡単にツイートできます #チーム岸田 #自民党総裁選 https://t.co/BoSG8hcyEA,203,874
